match_id	radiant_team	dire_team	radiant_score	dire_score	radiant_win	radiant_pick	dire_pick
4138470159	Team  Empire	Espada	29	40	False	[70,  107,  75,  17,  63]	[85,  9,  106,  12,  62]
4185928469	Ninjas  in  Pyjamas	compLexity  Gaming	37	49	False	[84,  113,  75,  78,  25]	[36,  23,  67,  31,  7]
4250256150	Team  Ever	Newbee	30	22	True	[27,  109,  13,  16,  19]	[44,  30,  49,  78,  110]
4261298970	Team.  Spirit	Team  Empire	35	16	True	[31,  1,  96,  121,  114]	[78,  87,  23,  48,  91]
4148568859	EHOME	Vici  Gaming	37	45	True	[52,  19,  7,  112,  99]	[48,  119,  63,  4,  3]
4245052186	KEEN  GAMING	Team  Root	28	40	False	[86,  89,  49,  64,  69]	[97,  13,  27,  3,  114]
4192131869	Unchained  Esports	Team.  Spirit	39	43	False	[38,  34,  104,  21,  66]	[5,  12,  74,  88,  33]
4210725662	Evil  Geniuses	Vici  Gaming	39	20	True	[45,  113,  75,  96,  63]	[48,  36,  3,  25,  84]
4148116254	TNC  Predator	Neon  Esports	34	18	True	[23,  91,  6,  112,  72]	[45,  96,  88,  17,  10]
4186479392	Virtus.pro	Team  Secret	44	34	True	[2,  70,  59,  33,  101]	[83,  120,  110,  40,  114]
4183114529	Forward  Gaming	Virtus.pro	29	28	False	[110,  6,  9,  92,  3]	[112,  10,  22,  33,  18]
4263430944	J.Storm	compLexity  Gaming	31	13	True	[107,  44,  50,  30,  49]	[16,  46,  78,  101,  80]
4143766304	The  Final  Tribe	Team  Empire	14	9	True	[63,  65,  36,  66,  119]	[97,  21,  85,  95,  40]
4158538536	KEEN  GAMING	iG.Vitality	42	31	True	[67,  22,  88,  58,  112]	[97,  25,  8,  79,  83]
4274670377	NoPangolier	Team.  Spirit	18	34	False	[31,  102,  19,  107,  94]	[75,  48,  96,  91,  59]
4252859180	Helsinki  REDS	The  Final  Tribe	28	29	False	[38,  44,  19,  23,  111]	[109,  16,  98,  121,  26]
4137476909	Infamous  Gaming	Braxstone|	28	26	False	[56,  114,  84,  74,  9]	[19,  21,  17,  20,  109]
4262056755	iG.Vitality	Vici  Gaming	6	31	False	[86,  53,  44,  97,  90]	[107,  106,  55,  64,  41]
4243043123	paiN  Gaming	test123	18	35	False	[112,  102,  1,  9,  78]	[46,  67,  27,  121,  97]
4240024275	Infamous  Gaming	Gorillaz-Pride	25	38	True	[19,  71,  27,  69,  1]	[110,  78,  46,  112,  41]
4231111479	CDEC  	Vici  Gaming	24	30	False	[84,  45,  69,  41,  121]	[8,  97,  85,  9,  27]
4202683192	Team  Serenity	Newbee.mgb	39	16	True	[41,  106,  112,  7,  27]	[79,  109,  74,  78,  84]
4198476601	Tigers	Natus  Vincere	29	19	True	[85,  34,  120,  5,  12]	[50,  41,  33,  25,  19]
4170007352	YOSHIMOTO.DETONATOR	Team  EVOS	35	10	True	[112,  25,  88,  4,  33]	[78,  84,  27,  70,  9]
4211032891	Ninjas  in  Pyjamas	paiN  Gaming	41	23	True	[3,  67,  86,  19,  63]	[114,  112,  33,  25,  107]
4182614839	Lotac	Clutch  Gamers	34	19	True	[20,  25,  88,  12,  49]	[64,  9,  41,  103,  97]
4210465599	Ninjas  in  Pyjamas	paiN  Gaming	35	14	True	[112,  6,  21,  96,  59]	[81,  107,  33,  19,  66]
4177357633	Clutch  Gamers	Neon  Esports	17	27	False	[85,  9,  95,  103,  2]	[110,  74,  70,  112,  61]
4145199938	Team  Aster	Newbee	37	20	True	[112,  23,  7,  45,  109]	[9,  74,  3,  103,  41]
4244177730	The  Final  Tribe	Ninjas  in  Pyjamas	28	11	True	[19,  97,  8,  121,  110]	[50,  67,  25,  96,  36]
4186389316	Team  Secret	Virtus.pro	34	29	True	[78,  40,  86,  12,  22]	[84,  109,  74,  97,  110]
4242053960	Fnatic	TNC  Predator	32	15	True	[3,  82,  78,  44,  86]	[31,  27,  46,  1,  96]
4271563592	Team  Root	CDEC  	31	22	True	[108,  3,  50,  103,  109]	[107,  101,  31,  41,  55]
4212527946	Alliance	paiN    X	28	39	False	[66,  64,  10,  45,  7]	[46,  12,  19,  22,  50]
4199459660	Infamous  Gaming	compLexity  Gaming	22	48	False	[34,  7,  75,  19,  12]	[110,  97,  36,  87,  114]
4243571535	Team  Root	EHOME	32	18	True	[97,  53,  22,  44,  21]	[34,  60,  50,  114,  86]
4161674063	Team  Ever	Newbee.mgb	33	25	True	[112,  88,  19,  97,  61]	[41,  72,  91,  9,  26]
4245697361	Vega  Squadron	The  Final  Tribe	14	25	False	[78,  67,  86,  33,  90]	[19,  44,  97,  88,  110]
4138140498	Espada	Team.  Spirit	18	9	True	[110,  83,  91,  72,  23]	[64,  6,  21,  7,  92]
4280392533	EHOME	ForTheDream	8	14	False	[44,  26,  50,  101,  78]	[97,  19,  100,  109,  27]
4260526934	Admiral  Dota	TNC  Predator	41	47	False	[72,  23,  96,  91,  79]	[31,  121,  10,  98,  16]
4255806295	Team  Root	EHOME	7	23	False	[110,  44,  76,  84,  86]	[1,  26,  97,  85,  23]
4169110357	Team.  Spirit	UIMC  	36	9	True	[111,  12,  33,  7,  11]	[100,  3,  36,  63,  61]
4166650709	KEEN  GAMING	DeathBringer  Gaming	37	58	False	[69,  63,  73,  3,  100]	[19,  103,  36,  110,  2]
4218884954	Evil  Geniuses	Fnatic	24	26	True	[36,  113,  75,  78,  7]	[3,  73,  107,  19,  33]
4163068763	KEEN  GAMING		34	37	True	[27,  67,  9,  49,  70]	[12,  19,  52,  3,  110]
4259101532	Team  Secret	Virtus.pro	16	6	True	[30,  96,  106,  94,  97]	[111,  44,  76,  2,  105]
4212063073	Gambit  Esports	Fnatic	14	41	False	[108,  88,  22,  50,  109]	[85,  19,  119,  12,  33]
4242516835	NoPangolier	Virtus.pro	28	8	True	[111,  97,  80,  119,  44]	[31,  41,  43,  33,  103]
4143184739	Team  Serenity	Newbee	31	54	False	[64,  109,  88,  49,  9]	[77,  22,  3,  103,  19]
4173833062	Braxstone|	compLexity  Gaming	32	49	False	[19,  45,  86,  31,  95]	[7,  74,  36,  53,  67]
4240165735	MAX.Y	iG.Vitality	24	12	True	[86,  9,  10,  2,  85]	[68,  46,  78,  41,  100]
4270648176	Vega  Squadron	Alliance	26	26	False	[38,  98,  1,  90,  3]	[2,  9,  10,  66,  78]
4196490098	Royal  Never  Give  Up	The  Final  Tribe	6	39	False	[88,  45,  110,  73,  4]	[42,  9,  25,  2,  112]
4242152308	Mineski	TNC  Predator	45	24	True	[110,  41,  121,  78,  34]	[31,  101,  7,  10,  49]
4217262968	TNC  Predator	Alliance	31	20	True	[112,  96,  27,  25,  63]	[84,  45,  10,  7,  110]
4250237817	iG.Vitality	Newbee.Young	30	15	True	[25,  57,  121,  109,  31]	[110,  96,  86,  94,  44]
4185799546	Alliance	Evil  Geniuses	21	36	False	[86,  45,  9,  81,  110]	[25,  109,  3,  33,  7]
4287613821	Vici  Gaming	Newbee.mgb	25	41	False	[95,  50,  97,  78,  23]	[41,  55,  76,  103,  27]
4147520382	Unchained  Esports	Team  Empire	36	31	False	[66,  63,  106,  45,  78]	[28,  21,  112,  11,  92]
4268225407	Newbee.Young	KEEN  GAMING	9	23	False	[79,  96,  31,  23,  93]	[100,  80,  38,  49,  86]
4245828481	The  Final  Tribe	Team  Secret	19	26	False	[42,  94,  97,  121,  110]	[71,  33,  44,  40,  92]
4221840257	PSG.LGD	Team  Secret	18	43	False	[93,  34,  85,  27,  2]	[79,  96,  26,  113,  23]
4243671937	ForTheDream	INVICTUS  GAMING	23	40	False	[96,  35,  31,  89,  86]	[27,  76,  85,  100,  93]
4202840964	Team  Serenity	Newbee.mgb	41	25	True	[41,  52,  50,  27,  97]	[7,  42,  36,  33,  79]
4253776773	ForTheDream	KEEN  GAMING	17	30	False	[7,  109,  17,  85,  33]	[22,  79,  96,  75,  41]
4263465864	J.Storm	compLexity  Gaming	15	43	False	[86,  8,  96,  78,  23]	[16,  19,  31,  110,  41]
4144067469	Team  Empire	No  Creativity	31	15	True	[9,  7,  75,  1,  40]	[51,  90,  92,  84,  113]
4278535054	EHOME	Royal  Never  Give  Up	25	41	True	[49,  26,  55,  78,  95]	[100,  109,  13,  76,  121]
4252728209	The  Final  Tribe	OG	16	33	False	[44,  16,  76,  121,  26]	[78,  50,  111,  1,  101]
4158460818	IamPoint  Club	EHOME	31	32	True	[119,  74,  88,  45,  41]	[42,  102,  51,  63,  64]
4157266835	Team  Waooo	EHOME	16	30	False	[109,  36,  111,  17,  7]	[34,  114,  19,  32,  79]
4225246100	Virtus.pro	Evil  Geniuses	45	20	True	[3,  67,  74,  36,  96]	[52,  109,  79,  78,  2]
4238371733	TNC  Predator	496  Gaming	50	37	True	[26,  110,  49,  80,  2]	[34,  62,  100,  96,  54]
4280241046	ForTheDream	EHOME	12	26	False	[97,  23,  31,  44,  110]	[49,  15,  55,  27,  78]
4267848596	Team.  Spirit	Team  Empire  Hope	19	18	True	[38,  40,  16,  86,  94]	[31,  19,  97,  8,  74]
4210951063	paiN  Gaming	Ninjas  in  Pyjamas	11	27	False	[34,  19,  45,  92,  103]	[88,  61,  25,  109,  2]
4253844376	KEEN  GAMING	ForTheDream	28	36	False	[13,  31,  1,  86,  38]	[44,  33,  7,  112,  49]
4260406163	INVICTUS  GAMING	Newbee	21	20	True	[72,  29,  3,  43,  91]	[10,  27,  23,  69,  121]
4138136469	Royal  Never  Give  Up	Newbee	37	25	True	[88,  9,  106,  3,  114]	[49,  45,  112,  100,  58]
4159923103	Aurora  Esports  club	INVICTUS  GAMING	13	44	False	[88,  49,  86,  70,  45]	[9,  36,  77,  51,  120]
4232870816	KG.Luminous	iG.Vitality	32	15	True	[93,  114,  69,  86,  31]	[49,  121,  48,  70,  3]
4244659107	Evil  Geniuses	Plus  Ultra!!!	20	7	True	[49,  109,  31,  97,  86]	[77,  2,  44,  27,  111]
4187224996	compLexity  Gaming	Evil  Geniuses	11	23	False	[50,  74,  33,  3,  109]	[25,  48,  112,  108,  7]
4247094184	Team  Liquid	Team  Secret	26	26	False	[105,  14,  99,  74,  50]	[20,  58,  77,  90,  92]
4138834856	MangoBay	Team  Liquid	10	39	False	[4,  75,  33,  45,  2]	[7,  40,  6,  119,  92]
4180276138	Team  Empire	Team.  Spirit	14	22	False	[9,  110,  19,  1,  3]	[112,  63,  33,  100,  46]
4155341738	TPB	Team.  Spirit	10	33	False	[112,  36,  73,  86,  84]	[85,  1,  63,  88,  45]
4173798316	compLexity  Gaming	Wheel  Whreck  While  Whistling	45	12	True	[27,  39,  9,  85,  6]	[3,  35,  44,  96,  90]
4255892398	EHOME	Team  Root	53	32	True	[41,  31,  64,  7,  101]	[16,  20,  13,  86,  109]
4174783406	BOOM  ID	PG.Barracx	33	9	True	[61,  9,  96,  3,  119]	[64,  102,  48,  17,  84]
4137812913	Newbee	EHOME	42	14	True	[12,  64,  52,  7,  58]	[34,  67,  112,  96,  83]
4252621747	OG	The  Final  Tribe	8	39	False	[100,  55,  107,  6,  23]	[19,  16,  12,  121,  31]
4185682871	Vici  Gaming	Mineski	49	16	True	[74,  84,  9,  114,  112]	[50,  22,  10,  110,  2]
4148376503	CDEC  	TNC  Predator	33	38	False	[110,  36,  67,  26,  65]	[112,  16,  46,  52,  113]
4274611127	Team.  Spirit	NoPangolier	21	31	False	[110,  44,  2,  100,  23]	[18,  108,  15,  107,  10]
4232651707	PSG.LGD	INVICTUS  GAMING	28	29	True	[12,  76,  27,  107,  69]	[57,  77,  52,  100,  3]
4234814398	EXECUTIONERS	Team  EVOS	10	28	False	[70,  75,  29,  7,  34]	[69,  2,  66,  48,  61]
4215903169	Evil  Geniuses	Ninjas  in  Pyjamas	30	12	True	[106,  113,  5,  108,  2]	[3,  109,  90,  19,  73]
4216097731	Fnatic	Virtus.pro	8	23	False	[84,  74,  7,  109,  61]	[3,  10,  114,  110,  96]
4241918915	Fnatic	TNC  Predator	39	24	True	[110,  25,  96,  41,  86]	[31,  101,  10,  16,  59]
4270455750	HAPPY  GUYS	Team.  Spirit	14	35	False	[88,  19,  91,  40,  72]	[31,  1,  96,  121,  29]
4176481222	FCDB  Esports	Team.  Spirit	45	39	True	[50,  7,  17,  33,  70]	[84,  109,  9,  110,  22]
4148878278	Gambit  Esports	Alliance	13	35	False	[104,  110,  46,  83,  92]	[5,  9,  106,  102,  107]
4153054156	Fnatic	Team  Secret	38	23	True	[112,  19,  107,  12,  36]	[5,  65,  42,  86,  25]
4205151180	Signify	Team  EVOS	42	33	True	[86,  97,  27,  12,  70]	[40,  110,  85,  104,  106]
4259824597	Mineski	DeathBringer  Gaming	15	6	True	[101,  80,  34,  78,  38]	[110,  27,  94,  41,  96]
4136547289	Admiral  Dota	BOOM  ID	44	31	True	[63,  22,  78,  85,  90]	[112,  25,  97,  109,  119]
4171406297	Resurgence	Team  EVOS	17	38	False	[67,  45,  27,  84,  19]	[42,  64,  16,  4,  9]
4144159705	compLexity  Gaming	J.Storm	43	25	True	[84,  19,  78,  86,  48]	[7,  43,  110,  9,  74]
4147090396	Team  Serenity	EHOME	33	39	False	[25,  106,  114,  3,  51]	[44,  7,  9,  112,  45]
4244997085	Team  Root	KEEN  GAMING	18	20	False	[2,  50,  43,  121,  54]	[86,  89,  45,  3,  96]
4197569497	ROOONS	Infamous  Gaming	15	28	False	[85,  106,  78,  110,  109]	[65,  19,  3,  17,  8]
4254301154	Ninjas  in  Pyjamas	OG	26	24	False	[50,  44,  86,  16,  59]	[38,  65,  90,  1,  23]
4148005858	EHOME	MAX.S	26	14	True	[12,  7,  78,  59,  50]	[9,  45,  85,  49,  110]
4153695202	BOOM  ID	Admiral  Dota	7	35	False	[75,  74,  23,  109,  63]	[42,  4,  36,  50,  7]
4247243752	Team  Liquid	Team  Secret	8	27	False	[1,  55,  61,  103,  50]	[68,  16,  109,  86,  28]
4239152104	Se7en  Esports	Virtus.pro	14	47	False	[8,  9,  38,  86,  75]	[71,  72,  114,  27,  91]
4144886761	TNC  Predator	Team  EVOS	40	7	True	[5,  7,  46,  22,  113]	[38,  64,  62,  44,  36]
4161135593	compLexity  Gaming	Braxstone|	23	40	False	[60,  97,  104,  95,  44]	[65,  19,  45,  112,  10]
4239887340	16  anos  melhor  idade	paiN  Gaming	10	32	False	[109,  112,  86,  98,  25]	[91,  96,  10,  45,  2]
4238816240	EHOME	KG.Luminous	36	17	True	[40,  107,  16,  73,  86]	[67,  13,  96,  112,  50]
4262964210	Gambit  Esports	Team  Empire	33	13	True	[38,  100,  9,  3,  94]	[16,  66,  46,  8,  110]
4241431538	Thunder  Predator	Infamous  Gaming	31	13	True	[86,  93,  7,  3,  106]	[114,  91,  27,  69,  72]
4175670260	Ark.Gaming	Clutch  Gamers	40	34	False	[2,  63,  88,  61,  110]	[112,  39,  54,  26,  9]
4166110196	Clutch  Gamers	Admiral  Dota	49	32	True	[112,  25,  114,  83,  78]	[109,  50,  65,  19,  7]
4158622710	iG.Vitality	KEEN  GAMING	27	48	False	[19,  25,  70,  109,  64]	[6,  74,  9,  112,  3]
4144602105	Newbee	Team  Serenity	27	11	True	[56,  20,  25,  112,  96]	[72,  91,  87,  74,  19]
4184767482	Team  EVOS	Team  Aster	10	29	False	[36,  20,  53,  10,  61]	[45,  23,  84,  88,  109]
4247178238	Team  Secret	Team  Liquid	7	26	False	[71,  33,  10,  14,  76]	[72,  16,  108,  91,  61]
4271059966	Alliance	Team.  Spirit	21	27	False	[86,  53,  10,  96,  78]	[75,  20,  9,  38,  82]
4185859072	BOOM  ID	Recca  Esports	17	7	True	[5,  49,  45,  77,  84]	[86,  9,  63,  4,  79]
4244284417	The  Final  Tribe	Team  Liquid	13	30	False	[109,  16,  25,  19,  90]	[8,  38,  110,  88,  50]
4168764418	Lotac	Team  EVOS	35	9	True	[20,  57,  7,  113,  45]	[36,  110,  64,  41,  94]
4213203972	Forward  Gaming	Alliance	7	33	False	[110,  109,  104,  114,  3]	[5,  61,  63,  7,  78]
4238466053	Mineski	Lotac	25	20	True	[110,  41,  74,  27,  2]	[119,  96,  112,  54,  25]
4260305937	Newbee	INVICTUS  GAMING	37	37	False	[93,  31,  121,  19,  13]	[100,  1,  53,  76,  16]
4278613011	Royal  Never  Give  Up	EHOME	28	15	True	[100,  121,  45,  35,  109]	[6,  50,  78,  26,  94]
4154833941	Fnatic	Admiral  Dota	36	15	True	[112,  74,  107,  4,  61]	[63,  10,  45,  85,  23]
4254919702	Anime11.Esports	compLexity  Gaming	6	19	False	[86,  109,  33,  106,  31]	[97,  45,  3,  91,  44]
4268344341	CDEC  	KG.Luminous	22	35	False	[100,  93,  31,  55,  41]	[109,  49,  69,  3,  121]
4183094296	Team  EVOS	compLexity  Gaming	22	32	False	[78,  85,  5,  41,  9]	[19,  74,  33,  3,  12]
4256535573	WP  Gaming	Infamous  Gaming	8	39	False	[34,  112,  71,  109,  110]	[44,  31,  18,  55,  25]
4282932250	Team  EVOS	The  Prime	39	15	True	[78,  85,  86,  67,  23]	[121,  19,  95,  45,  16]
4157748250	ROOONS	compLexity  Gaming	21	60	False	[112,  106,  63,  107,  4]	[3,  97,  9,  86,  44]
4146596892	EHOME	Team  Serenity	22	18	False	[30,  109,  33,  110,  19]	[63,  3,  119,  17,  36]
4240235549	IamPoint  Club	KEEN  GAMING	31	44	False	[112,  96,  103,  89,  13]	[91,  48,  49,  3,  38]
4167080993	NoPangolier	Natus  Vincere	17	34	False	[27,  104,  45,  91,  72]	[110,  63,  33,  83,  35]
4224201762	Virtus.pro	Team  Secret	27	11	True	[50,  10,  45,  110,  96]	[84,  86,  113,  120,  76]
4149888034	EHOME	Team  Aster	42	25	True	[52,  88,  77,  34,  111]	[114,  36,  3,  32,  109]
4187903012	Team  Secret	Evil  Geniuses	39	44	True	[20,  110,  74,  109,  107]	[25,  48,  75,  63,  19]
4137567270	Infamous  Gaming	Braxstone|	42	20	True	[70,  7,  84,  74,  9]	[19,  119,  5,  17,  95]
4236385319	KEEN  GAMING	Team  Aster	33	25	False	[101,  77,  52,  78,  65]	[15,  86,  94,  20,  63]
4260586536	Forward  Gaming	Team  Secret	3	23	False	[90,  113,  108,  72,  38]	[16,  33,  76,  109,  111]
4142056489	Team  Lithium	Team.  Spirit	4	29	False	[19,  39,  12,  88,  31]	[90,  42,  63,  100,  22]
4174654504	PG.Barracx	BOOM  ID	37	32	False	[75,  33,  82,  97,  54]	[3,  45,  84,  73,  19]
4171392040	Clutch  Gamers	Tigers	31	4	True	[112,  9,  106,  86,  29]	[53,  12,  33,  7,  46]
4135834663	URSAL	Infamous  Gaming	34	31	False	[112,  9,  4,  119,  73]	[36,  107,  66,  17,  10]
4186127407	compLexity  Gaming	Ninjas  in  Pyjamas	29	12	True	[50,  19,  65,  84,  67]	[2,  109,  110,  83,  74]
4143273010	Team.  Spirit	Winstrike  Team	38	15	True	[36,  42,  63,  100,  74]	[7,  75,  17,  19,  113]
4242996274	test123	paiN  Gaming	18	33	False	[114,  89,  121,  96,  40]	[97,  27,  41,  76,  111]
4172743732	Zeus  Gaming	Clutch  Gamers	15	22	False	[10,  63,  19,  112,  75]	[84,  109,  49,  110,  102]
4240454709	Tigers	Fnatic	23	43	False	[64,  54,  16,  121,  13]	[3,  49,  120,  72,  91]
4146787382	The  Final  Tribe	Team.  Spirit	25	40	False	[12,  96,  17,  66,  119]	[112,  42,  78,  5,  73]
4181818423	Team.  Spirit	Unchained  Esports	41	43	False	[112,  40,  63,  100,  6]	[42,  34,  45,  3,  84]
4252175414	Clutch  Gamers	BOOM  ID	28	37	False	[31,  46,  44,  19,  78]	[101,  23,  45,  93,  97]
4240573497	Tigers	BOOM  ID	27	22	True	[71,  44,  55,  86,  43]	[31,  74,  16,  80,  110]
4191190077	Clutch  Gamers		57	59	True	[84,  9,  74,  21,  96]	[49,  85,  19,  6,  3]
4238179390	WarriorsGaming.Unity	Clutch  Gamers	31	37	False	[86,  97,  8,  112,  9]	[16,  13,  44,  121,  85]
4153457727	PSG.LGD	Admiral  Dota	39	23	True	[10,  77,  84,  112,  63]	[72,  4,  20,  3,  91]
4261276736	Team  Liquid	Natus  Vincere	25	5	True	[109,  55,  66,  100,  98]	[110,  93,  2,  46,  78]
4168019008	KG.Luminous	KEEN  GAMING	44	37	True	[33,  106,  88,  112,  70]	[40,  114,  83,  110,  22]
4167511102	Wheel  Whreck  While  Whistling	Infamous  Gaming	25	9	True	[30,  9,  82,  65,  7]	[17,  86,  66,  63,  12]
4161758276	Clutch  Gamers	Veteran	34	53	False	[88,  25,  72,  91,  33]	[100,  70,  7,  46,  87]
4272616518	Team.  Spirit	NoPangolier	37	19	True	[83,  41,  97,  86,  94]	[112,  2,  50,  105,  1]
4261557320	test123	compLexity  Gaming	14	30	False	[49,  44,  91,  103,  29]	[16,  47,  3,  100,  48]
4260344908	TNC  Predator	YOSHIMOTO.DETONATOR	15	29	False	[26,  110,  46,  44,  78]	[48,  6,  121,  16,  13]
4246715468	Team  Aster	EHOME	22	17	True	[2,  10,  43,  27,  121]	[109,  52,  96,  26,  110]
4182682702	Evil  Geniuses	Team  Secret	30	13	True	[49,  72,  3,  65,  91]	[84,  68,  48,  96,  7]
4183356494	Ninjas  in  Pyjamas	Team  EVOS	30	26	True	[66,  1,  25,  74,  19]	[38,  85,  86,  36,  9]
4165968976	EHOME	Neon  Esports	33	17	True	[63,  7,  58,  5,  34]	[87,  109,  69,  112,  23]
4259476559	Unchained  Esports	Kaipi	42	13	True	[71,  41,  90,  45,  55]	[85,  26,  1,  50,  69]
4186326098	Team.  Spirit	Backpacks  Gaming  	18	7	True	[84,  12,  33,  100,  74]	[44,  19,  17,  83,  75]
4258790488	Forward  Gaming	Team  Liquid	9	27	False	[90,  67,  38,  98,  31]	[44,  16,  66,  29,  50]
4136676440	Team  Lithium	The  Final  Tribe	38	36	True	[96,  17,  63,  112,  84]	[4,  19,  34,  119,  75]
4247936090	Forward  Gaming	Evil  Geniuses	50	15	True	[121,  94,  78,  114,  31]	[35,  76,  111,  50,  107]
4243426394	Royal  Never  Give  Up	INVICTUS  GAMING	29	14	True	[107,  23,  64,  31,  93]	[97,  77,  53,  10,  27]
4254188637	KEEN  GAMING	Team  Root	30	12	True	[26,  13,  97,  41,  110]	[96,  89,  50,  53,  87]
4262505569	Lotac	TNC  Predator	14	25	False	[50,  55,  96,  10,  76]	[31,  78,  45,  109,  87]
4165227618	Natus  Vincere	Team  Secret	57	36	True	[110,  56,  96,  83,  73]	[84,  45,  6,  7,  34]
4245070948	INVICTUS  GAMING	Vici  Gaming	7	20	False	[27,  49,  85,  12,  110]	[109,  38,  103,  76,  86]
4191790182	Team  Secret	Vici  Gaming	41	26	True	[66,  19,  109,  25,  23]	[74,  2,  41,  75,  110]
4240305259	BOOM  ID	WarriorsGaming.Unity	41	28	True	[31,  46,  50,  67,  100]	[101,  106,  44,  16,  3]
4258985068	Virtus.pro	Team  Secret	23	21	True	[50,  1,  76,  16,  105]	[69,  55,  80,  6,  71]
4203910254	Natus  Vincere	Tigers	18	43	False	[75,  59,  33,  83,  17]	[5,  74,  120,  19,  9]
4253310063	OG	Vega  Squadron	36	29	True	[2,  45,  8,  86,  94]	[55,  46,  44,  71,  31]
4137624687	TEAM  TEAM	compLexity  Gaming	15	26	False	[53,  73,  7,  9,  58]	[2,  45,  36,  27,  44]
4190235763	Team  Secret	paiN  Gaming	30	13	True	[84,  40,  12,  33,  114]	[63,  2,  36,  9,  75]
4183229556	Forward  Gaming	Virtus.pro	28	37	False	[25,  48,  2,  52,  3]	[84,  12,  22,  96,  110]
4244401270	Team  Secret	Alliance	26	14	True	[78,  16,  10,  5,  45]	[101,  76,  12,  84,  91]
4278447222	Team  Root	EHOME	17	6	True	[16,  75,  35,  91,  18]	[6,  110,  38,  100,  76]
4262587512	Newbee	Taichi  Gaming	24	3	True	[10,  40,  96,  121,  3]	[23,  72,  9,  2,  91]
4271842430	Team  Root	CDEC  	40	31	True	[55,  31,  98,  71,  41]	[100,  23,  29,  121,  8]
4216747137	IMPERIAL  PRO  GAMING	Team.  Spirit	14	33	False	[74,  63,  3,  40,  110]	[111,  95,  59,  96,  36]
4285297797	Vici  Gaming	EHOME	21	34	False	[25,  48,  16,  50,  100]	[41,  64,  55,  52,  31]
4163241095	DeathBringer  Gaming	TNC  Predator	15	29	False	[91,  20,  19,  72,  36]	[31,  7,  74,  25,  41]
4146396295	Newbee.Young	Team  Ever	37	26	True	[7,  36,  3,  25,  41]	[49,  88,  4,  45,  53]
4165440649	Team.  Spirit	Virtus.pro	2	30	False	[68,  40,  104,  91,  11]	[31,  63,  10,  96,  112]
4159034505	HAPPY  GUYS	Team.  Spirit	18	39	False	[75,  98,  110,  19,  61]	[85,  54,  2,  112,  104]
4236500107	Vici  Gaming	KG.Luminous	20	4	True	[1,  50,  38,  15,  86]	[10,  45,  27,  69,  31]
4158653581	TNC  Predator	Sterling  Global  Dragons	31	16	True	[68,  25,  59,  84,  41]	[72,  19,  88,  21,  91]
4184421518	Team  Secret	Alliance	31	20	True	[19,  86,  12,  17,  33]	[50,  9,  74,  120,  89]
4143666320	The  Final  Tribe	Team  Empire	22	29	False	[113,  96,  63,  66,  20]	[97,  21,  75,  1,  45]
4243369105	EHOME	PSG.LGD	12	23	False	[59,  27,  38,  63,  110]	[93,  94,  30,  18,  50]
4149726353	DeathBringer  Gaming	Vici  Gaming	22	36	False	[74,  30,  56,  88,  78]	[48,  110,  2,  19,  83]
4269671578	CDEC  	Newbee	39	17	True	[112,  39,  103,  19,  44]	[1,  13,  31,  27,  38]
4136262812	EHOME	Team  Serenity	38	19	True	[61,  26,  33,  85,  114]	[31,  67,  106,  21,  51]
4143846561	Alliance	Team.  Spirit	49	38	True	[37,  45,  1,  63,  107]	[112,  12,  4,  7,  22]
4187602083	BOOM  ID	JUGGERNAUT  GAMING	44	25	True	[112,  25,  96,  10,  52]	[76,  64,  9,  114,  100]
4252957863	Helsinki  REDS	The  Final  Tribe	14	41	False	[80,  86,  65,  85,  44]	[114,  96,  82,  121,  27]
4184265897	Team  Secret	Vici  Gaming	44	38	True	[78,  9,  4,  20,  22]	[109,  13,  110,  39,  75]
4167392426	Braxstone|	Infamous  Gaming	29	17	True	[19,  52,  84,  31,  48]	[12,  85,  36,  17,  114]
4258325676	Newbee.mgb	ALPHA  Red	27	14	True	[103,  49,  109,  96,  79]	[71,  53,  13,  97,  12]
4152808620	INVICTUS  GAMING	Eclipse	36	27	True	[41,  75,  51,  9,  120]	[110,  25,  67,  7,  119]
4234767532	KG.Luminous	CDEC  	31	23	True	[93,  13,  33,  103,  31]	[100,  25,  38,  85,  10]
4141989039	Team  Lithium	Team.  Spirit	35	6	True	[65,  73,  9,  112,  83]	[110,  42,  58,  107,  113]
4260560047	KEEN  GAMING	Taichi  Gaming	44	19	True	[6,  92,  26,  51,  27]	[49,  77,  97,  78,  112]
4257031348	Team  EVOS	Capcorn	39	12	True	[50,  3,  29,  44,  23]	[8,  98,  107,  86,  96]
4161555636	Newbee.Young	iG.Vitality	24	43	False	[103,  106,  3,  58,  18]	[63,  17,  7,  41,  31]
4149912758	BOOM  ID	Resurgence	31	13	True	[26,  9,  33,  73,  7]	[8,  29,  110,  75,  17]
4242324663	TNC  Predator	Mineski	25	30	True	[26,  110,  114,  78,  109]	[3,  89,  121,  22,  69]
4262769848	Natus  Vincere	PSG.LGD	23	13	True	[3,  72,  34,  91,  38]	[44,  76,  112,  26,  96]
4137352380	Infamous  Gaming	Thunder  Predator	22	7	True	[45,  114,  85,  47,  6]	[112,  107,  19,  92,  82]
4162530493	compLexity  Gaming	J.Storm	20	26	False	[2,  98,  92,  27,  6]	[79,  109,  108,  84,  19]
